,MANUFACTURE_YEAR,TAIL_NUM,NUMBER_OF_SEATS
3804,2005,N765SK,66.0
3805,2005,N808SY,183.0
3806,2005,N809SY,183.0
3807,2005,N824SY,186.0
3808,2005,N77295,154.0
3809,2005,N77296,154.0
3810,2005,N39297,154.0
3811,2005,N37298,154.0
3812,2005,N73299,154.0
3813,2005,N37293,154.0
3814,2005,N33294,154.0
3815,2005,N878UA,120.0
3816,2005,N904AR,0.0
3817,2005,N200WN,143.0
3818,2005,N201LV,143.0
3819,2005,N202WN,143.0
3820,2005,N203WN,143.0
3821,2005,N204WN,143.0
3822,2005,N205WN,143.0
3823,2005,N206WN,143.0
3824,2005,N207WN,143.0
3825,2005,N208WN,143.0
3826,2005,N209WN,143.0
3827,2005,N210WN,143.0
3828,2005,N211WN,143.0
3829,2005,N212WN,143.0
3830,2005,N213WN,143.0
3831,2005,N214WN,143.0
3832,2005,N215WN,143.0
3833,2005,N216WR,143.0
3834,2005,N217JC,143.0
3835,2005,N218WN,143.0
3836,2005,N219WN,143.0
3837,2005,N220WN,143.0
3838,2005,N221WN,143.0
3839,2005,N222WN,143.0
3840,2005,N223WN,143.0
3841,2005,N224WN,143.0
3842,2005,N225WN,143.0
3843,2005,N226WN,143.0
3844,2005,N227WN,143.0
3845,2005,N228WN,143.0
3846,2005,N238WN,143.0
3847,2005,N498WN,143.0
3848,2005,N499WN,143.0
3849,2005,N7709A,143.0
3850,2005,N7710A,143.0
3851,2005,N7711N,143.0
3852,2005,N7712G,143.0
3853,2005,N7713A,143.0
3854,2005,N7715E,143.0
3855,2005,N7716A,143.0
3856,2005,N7717D,143.0
3857,2005,N7718B,143.0
3858,2005,N7719A,143.0
3859,2005,N7835A,143.0
3860,2005,N7877H,143.0
3861,2006,N7845A,143.0
3862,2006,N7849A,143.0
3863,2006,N7852A,143.0
3864,2006,N7854B,143.0
3865,2006,N7869A,143.0
3866,2006,N516LR,66.0
3867,2006,N518LR,66.0
3868,2006,N519LR,66.0
3869,2006,N521LR,66.0
3870,2006,N522LR,66.0
3871,2006,N243LR,76.0
3872,2006,N241LR,76.0
3873,2006,N242LR,76.0
3874,2006,N943LR,76.0
3875,2006,N944LR,76.0
3876,2006,N945LR,76.0
3877,2006,N946LR,76.0
3878,2006,N871RW,69.0
3879,2006,N872RW,69.0
3880,2006,N873RW,69.0
3881,2006,N874RW,69.0
3882,2006,N864RW,70.0
3883,2006,N865RW,70.0
3884,2006,N867RW,69.0
3885,2006,N868RW,69.0
3886,2006,N869RW,69.0
3887,2006,N870RW,69.0
3888,2006,N1759C,14.0
3889,2006,N702DR,13.0
3890,2006,N335LL,10.0
3891,2006,N396BC,9.0
3892,2006,N228PC,9.0
3893,2006,N671LE,16.0
3894,2006,N750DX,8.0
3895,2006,N744DA,9.0
3896,2006,B708RE,9.0
3897,2006,N169UP,0.0
3898,2006,N170UP,0.0
3899,2006,N171UP,0.0
3900,2006,N172UP,0.0
3901,2006,N173UP,0.0
3902,2006,N174UP,0.0
3903,2006,N695CA,76.0
3904,2006,N177XF,128.0
3905,2006,N767AJ,273.0
3906,2006,N768AA,273.0
3907,2006,N944UW,99.0
3908,2006,N945UW,99.0
3909,2006,N839AW,128.0
3910,2006,N840AW,128.0
3911,2006,N621VA,149.0
3912,2006,N622VA,149.0
3913,2006,N623VA,149.0
3914,2006,N521VA,119.0
3915,2006,N624VA,149.0
3916,2006,N625VA,149.0
3917,2006,N522VA,119.0
3918,2006,N626VA,149.0
3919,2006,N627VA,149.0
3920,2006,N551AS,157.0
3921,2006,N553AS,157.0
3922,2006,N552AS,157.0
3923,2006,N562AS,157.0
3924,2006,N564AS,157.0
3925,2006,N556AS,157.0
3926,2006,N557AS,157.0
3927,2006,N558AS,157.0
3928,2006,N559AS,157.0
3929,2006,N560AS,157.0
3930,2006,N563AS,157.0
3931,2006,N565AS,157.0
3932,2006,N632JB,162.0
3933,2006,N633JB,150.0
3934,2006,N634JB,162.0
3935,2006,N635JB,150.0
3936,2006,N636JB,162.0
3937,2006,N637JB,150.0
3938,2006,N638JB,150.0
3939,2006,N639JB,150.0
3940,2006,N641JB,162.0
3941,2006,N643JB,162.0
3942,2006,N644JB,162.0
3943,2006,N646JB,162.0
3944,2006,N648JB,150.0
3945,2006,N649JB,162.0
3946,2006,N640JB,150.0
3947,2006,N645JB,150.0
3948,2006,N197JB,100.0
3949,2006,N198JB,100.0
3950,2006,N203JB,100.0
3951,2006,N206JB,100.0
3952,2006,N216JB,100.0
3953,2006,N228JB,100.0
3954,2006,N229JB,100.0
3955,2006,N231JB,100.0
3956,2006,N236JB,100.0
3957,2006,N238JB,100.0
3958,2006,N239JB,100.0
3959,2006,N247JB,100.0
3960,2006,N249JB,100.0
3961,2006,N258JB,100.0
3962,2006,N265JB,100.0
3963,2006,N938AT,110.0
3964,2006,N939AT,110.0
3965,2006,N858NW,234.0
3966,2006,N859NW,234.0
3967,2006,N860NW,234.0
3968,2006,N861NW,234.0
3969,2006,N812NW,293.0
3970,2006,N813NW,293.0
3971,2006,N814NW,293.0
3972,2006,N948FR,150.0
3973,2006,N949FR,150.0
3974,2006,N223FR,180.0
3975,2006,N271NV,186.0
3976,2006,N311NV,156.0
3977,2006,N324NV,156.0
3978,2006,N325NV,156.0
3979,2006,N328NV,156.0
3980,2006,N329NV,156.0
3981,2006,N330NV,156.0
3982,2006,N333NV,156.0
3983,2006,N334NV,156.0
3984,2006,N335NV,156.0
3985,2006,N282NV,177.0
3986,2006,N275NV,177.0
3987,2006,N283NV,177.0
3988,2006,N540GJ,50.0
3989,2006,N538GJ,50.0
3990,2006,N545GJ,50.0
3991,2006,N543GJ,50.0
3992,2006,N544GJ,50.0
3993,2006,N831FL,0.0
3994,2006,N841FL,0.0
3995,2006,N403KZ,0.0
3996,2006,N512NK,145.0
3997,2006,N514NK,145.0
3998,2006,N515NK,145.0
3999,2006,N516NK,145.0
4000,2006,N517NK,145.0
4001,2006,N519NK,145.0
4002,2006,N521NK,145.0
4003,2006,N522NK,145.0
4004,2006,N523NK,145.0
4005,2006,N524NK,145.0
4006,2006,N525NK,145.0
4007,2006,N526NK,145.0
4008,2006,N603SK,66.0
4009,2006,N604SK,66.0
4010,2006,N606SK,66.0
4011,2006,N607SK,66.0
4012,2006,N608SK,66.0
4013,2006,N776SK,66.0
4014,2006,N778SK,66.0
4015,2006,N766SK,66.0
4016,2006,N767SK,66.0
4017,2006,N768SK,66.0
4018,2006,N770SK,66.0
4019,2006,N771SK,66.0
4020,2006,N772SK,66.0
4021,2006,N773SK,66.0
4022,2006,N774SK,66.0
4023,2006,N800SK,76.0
4024,2006,N802SK,76.0
4025,2006,N803SK,76.0
4026,2006,N804SK,76.0
4027,2006,N805SK,76.0
4028,2006,N806SK,76.0
4029,2006,N807SK,76.0
4030,2006,N809SK,76.0
4031,2006,N810SK,76.0
4032,2006,N896SK,76.0
4033,2006,N897SK,76.0
4034,2006,N819SY,183.0
4035,2006,N825SY,183.0
4036,2006,N826SY,183.0
4037,2006,N827SY,183.0
4038,2006,N828SY,183.0
4039,2006,N829SY,183.0
4040,2006,N78501,154.0
4041,2006,N76502,154.0
4042,2006,N76503,154.0
4043,2006,N76504,154.0
4044,2006,N76505,154.0
4045,2006,N78506,154.0
4046,2006,N1902U,142.0
4047,2006,N4901U,142.0
4048,2006,N889UA,120.0
4049,2006,N890UA,120.0
4050,2006,N891UA,120.0
4051,2006,N892UA,120.0
4052,2006,N893UA,120.0
4053,2006,N894UA,120.0
4054,2006,N229WN,143.0
4055,2006,N230WN,143.0
4056,2006,N231WN,143.0
4057,2006,N232WN,143.0
4058,2006,N233LV,143.0
4059,2006,N234WN,143.0
4060,2006,N235WN,143.0
4061,2006,N236WN,143.0
4062,2006,N237WN,143.0
4063,2006,N239WN,143.0
4064,2006,N240WN,143.0
4065,2006,N241WN,143.0
4066,2006,N242WN,143.0
4067,2006,N243WN,143.0
4068,2006,N244WN,143.0
4069,2006,N245WN,143.0
4070,2006,N246LV,143.0
4071,2006,N247WN,143.0
4072,2006,N248WN,143.0
4073,2006,N249WN,143.0
4074,2006,N250WN,143.0
4075,2006,N251WN,143.0
4076,2006,N252WN,143.0
4077,2006,N253WN,143.0
4078,2006,N254WN,143.0
4079,2006,N255WN,143.0
4080,2006,N256WN,143.0
4081,2006,N257WN,143.0
4082,2006,N258WN,143.0
4083,2006,N259WN,143.0
4084,2006,N260WN,143.0
4085,2006,N261WN,143.0
4086,2006,N262WN,143.0
4087,2006,N7720F,143.0
4088,2006,N7721E,143.0
4089,2006,N7722B,143.0
4090,2006,N7723E,143.0
4091,2006,N7725A,143.0
4092,2006,N7726A,143.0
4093,2006,N7727A,143.0
4094,2006,N7728D,143.0
4095,2006,N7729A,143.0
4096,2006,N7730A,143.0
4097,2006,N7731A,143.0
4098,2006,N7732A,143.0
4099,2006,N7733B,143.0
4100,2006,N7734H,143.0
4101,2006,N7735A,143.0
4102,2006,N7736A,143.0
4103,2006,N7737E,143.0
4104,2006,N7738A,143.0
4105,2006,N7739A,143.0
4106,2006,N7843A,143.0
4107,2007,N900WN,143.0
4108,2007,N901WN,143.0
4109,2007,N902WN,143.0
4110,2007,N903WN,143.0
4111,2007,N7880D,143.0
4112,2007,N7886A,143.0
4113,2007,N7887A,143.0
4114,2007,N7888A,143.0
4115,2007,N846AX,381.0
4116,2007,N326MS,76.0
4117,2007,N329MS,76.0
4118,2007,N947LR,76.0
4119,2007,N948LR,76.0
4120,2007,N950LR,76.0
4121,2007,N951LR,76.0
4122,2007,N101HQ,76.0
4123,2007,N102HQ,76.0
4124,2007,N103HQ,76.0
4125,2007,N104HQ,76.0
4126,2007,N105HQ,76.0
4127,2007,N106HQ,76.0
4128,2007,N107HQ,76.0
4129,2007,N108HQ,76.0
4130,2007,N109HQ,76.0
4131,2007,N110HQ,76.0
4132,2007,N111HQ,76.0
4133,2007,N112HQ,76.0
4134,2007,N113HQ,76.0
4135,2007,N114HQ,76.0
4136,2007,N115HQ,76.0
4137,2007,N116HQ,76.0
4138,2007,N117HQ,76.0
4139,2007,N118HQ,76.0
4140,2007,N119HQ,76.0
4141,2007,N120HQ,76.0
4142,2007,N121HQ,76.0
4143,2007,N122HQ,76.0
4144,2007,N123HQ,76.0
4145,2007,N124HQ,76.0
4146,2007,N125HQ,76.0
4147,2007,N875RW,69.0
4148,2007,N878RW,69.0
4149,2007,N360AV,7.0
4150,2007,N999YX,13.0
4151,2007,N673MM,16.0
4152,2007,N925PF,10.0
4153,2007,N737AT,94.0
4154,2007,N302LT,8.0
4155,2007,N570UP,0.0
4156,2007,N572UP,0.0
4157,2007,N404KZ,0.0
4158,2007,N405KZ,0.0
4159,2007,N406KZ,0.0
4160,2007,N600LR,76.0
4161,2007,N601LR,76.0
4162,2007,N604LR,76.0
4163,2007,N901XJ,76.0
4164,2007,N902XJ,76.0
4165,2007,N903XJ,76.0
4166,2007,N904XJ,76.0
4167,2007,N905XJ,76.0
4168,2007,N906XJ,76.0
4169,2007,N907XJ,76.0
4170,2007,N908XJ,76.0
4171,2007,N909XJ,76.0
4172,2007,N910XJ,76.0
4173,2007,N912XJ,76.0
4174,2007,N913XJ,76.0
4175,2007,N914XJ,76.0
4176,2007,N915XJ,76.0
4177,2007,N917XJ,76.0
4178,2007,N918XJ,76.0
4179,2007,N146PQ,76.0
4180,2007,N691CA,76.0
4181,2007,N153PQ,76.0
4182,2007,N676CA,76.0
4183,2007,N678CA,76.0
4184,2007,N147PQ,76.0
4185,2007,N946UW,99.0
4186,2007,N947UW,99.0
4187,2007,N948UW,99.0
4188,2007,N949UW,99.0
4189,2007,N950UW,99.0
4190,2007,N951UW,99.0
4191,2007,N952UW,99.0
4192,2007,N953UW,99.0
4193,2007,N954UW,99.0
4194,2007,N628VA,149.0
4195,2007,N639VA,149.0
4196,2007,N629VA,149.0
4197,2007,N630VA,149.0
4198,2007,N631VA,149.0
4199,2007,N632VA,149.0
4200,2007,N523VA,119.0
4201,2007,N524VA,119.0
4202,2007,N633VA,149.0
4203,2007,N525VA,119.0
4204,2007,N640VA,149.0
4205,2007,N566AS,157.0
4206,2007,N568AS,157.0
4207,2007,N569AS,157.0
4208,2007,N570AS,157.0
4209,2007,N577AS,157.0
4210,2007,N579AS,157.0
4211,2007,N581AS,157.0
4212,2007,N586AS,157.0
4213,2007,N583AS,157.0
4214,2007,N584AS,157.0
4215,2007,N585AS,157.0
4216,2007,N587AS,157.0
4217,2007,N588AS,157.0
4218,2007,N589AS,157.0
4219,2007,N527AS,157.0
4220,2007,N651JB,162.0
4221,2007,N652JB,162.0
4222,2007,N653JB,162.0
4223,2007,N655JB,150.0
4224,2007,N656JB,150.0
4225,2007,N657JB,150.0
4226,2007,N658JB,150.0
4227,2007,N659JB,150.0
4228,2007,N661JB,150.0
4229,2007,N665JB,162.0
4230,2007,N662JB,150.0
4231,2007,N663JB,150.0
4232,2007,N266JB,100.0
4233,2007,N267JB,100.0
4234,2007,N273JB,100.0
4235,2007,N274JB,100.0
4236,2007,N279JB,100.0
4237,2007,N281JB,100.0
4238,2007,N283JB,100.0
4239,2007,N217JQ,76.0
4240,2007,N603CZ,76.0
4241,2007,N604CZ,76.0
4242,2007,N218JQ,76.0
4243,2007,N219JQ,76.0
4244,2007,N607CZ,76.0
4245,2007,N608CZ,76.0
4246,2007,N221JQ,76.0
4247,2007,N610CZ,76.0
4248,2007,N222JQ,76.0
4249,2007,N815NW,293.0
4250,2007,N816NW,293.0
4251,2007,N817NW,293.0
4252,2007,N818NW,293.0
4253,2007,N819NW,293.0
4254,2007,N820NW,293.0
4255,2007,N821NW,293.0
4256,2007,N221FR,180.0
4257,2007,N687FE,0.0
4258,2007,N688FE,0.0
4259,2007,N689FE,0.0
4260,2007,N690FE,0.0
4261,2007,N691FE,0.0
4262,2007,N692FE,0.0
4263,2007,N3FE,0.0
4264,2007,N272NV,186.0
4265,2007,N273NV,186.0
4266,2007,N274NV,186.0
4267,2007,N309NV,156.0
4268,2007,N527NK,145.0
4269,2007,N528NK,145.0
4270,2007,N529NK,145.0
4271,2007,N530NK,145.0
4272,2007,N531NK,145.0
4273,2007,N532NK,145.0
4274,2007,N812SK,76.0
4275,2007,N813SK,76.0
4276,2007,N815SK,76.0
4277,2007,N816SK,76.0
4278,2007,N817SK,76.0
4279,2007,N820SK,76.0
4280,2007,N821SK,76.0
4281,2007,N679CA,76.0
4282,2007,N689CA,76.0
4283,2007,N814SK,76.0
4284,2007,N898SK,76.0
4285,2007,N899SK,76.0
4286,2007,N421QX,70.0
4287,2007,N422QX,70.0
4288,2007,N423QX,70.0
4289,2007,N426QX,70.0
4290,2007,N427QX,70.0
4291,2007,N429QX,70.0
4292,2007,N430QX,70.0
4293,2007,N432QX,70.0
4294,2007,N77019,276.0
4295,2007,N69020,276.0
4296,2007,N4888U,120.0
4297,2007,N895UA,120.0
4298,2007,N896UA,120.0
4299,2007,N897UA,120.0
4300,2007,N898UA,120.0
4301,2007,N899UA,120.0
4302,2007,N263WN,143.0
4303,2007,N264LV,143.0
4304,2007,N265WN,143.0
4305,2007,N266WN,143.0
4306,2007,N267WN,143.0
4307,2007,N268WN,143.0
4308,2007,N269WN,143.0
4309,2007,N272WN,143.0
4310,2007,N273WN,143.0
4311,2007,N274WN,143.0
4312,2007,N275WN,143.0
4313,2007,N276WN,143.0
4314,2007,N277WN,143.0
4315,2007,N278WN,143.0
4316,2007,N279WN,143.0
4317,2007,N280WN,143.0
4318,2007,N281WN,143.0
4319,2007,N282WN,143.0
4320,2007,N283WN,143.0
4321,2007,N284WN,143.0
4322,2007,N285WN,143.0
4323,2007,N287WN,143.0
4324,2007,N288WN,143.0
4325,2007,N289CT,143.0
4326,2007,N290WN,143.0
4327,2007,N291WN,143.0
4328,2007,N292WN,143.0
4329,2007,N293WN,143.0
4330,2007,N294WN,143.0
4331,2007,N295WN,143.0
4332,2007,N296WN,143.0
4333,2007,N297WN,143.0
4334,2007,N298WN,143.0
4335,2007,N299WN,143.0
4336,2007,N7740A,143.0
4337,2007,N7741C,143.0
4338,2007,N7742B,143.0
4339,2007,N7744A,143.0
4340,2007,N7745A,143.0
4341,2007,N7746C,143.0
4342,2007,N7747C,143.0
4343,2007,N7748A,143.0
4344,2007,N7844A,143.0
4345,2007,N7846A,143.0
4346,2008,N904WN,143.0
4347,2008,N905WN,143.0
4348,2008,N906WN,143.0
4349,2008,N907WN,143.0
4350,2008,N908WN,143.0
4351,2008,N909WN,143.0
4352,2008,N910WN,143.0
4353,2008,N912WN,143.0
4354,2008,N913WN,143.0
4355,2008,N914WN,143.0
4356,2008,N915WN,143.0
4357,2008,N916WN,143.0
4358,2008,N917WN,143.0
4359,2008,N918WN,143.0
4360,2008,N919WN,143.0
4361,2008,N920WN,143.0
4362,2008,N921WN,143.0
4363,2008,N922WN,143.0
4364,2008,N923WN,143.0
4365,2008,N924WN,143.0
4366,2008,N925WN,143.0
4367,2008,N926WN,143.0
4368,2008,N927WN,143.0
4369,2008,N928WN,143.0
4370,2008,N929WN,143.0
4371,2008,N7881A,143.0
4372,2008,N126HQ,76.0
4373,2008,N127HQ,76.0
4374,2008,N128HQ,76.0
4375,2008,N129HQ,76.0
4376,2008,N130HQ,76.0
4377,2008,N131HQ,76.0
4378,2008,N132HQ,76.0
4379,2008,N133HQ,76.0
4380,2008,N134HQ,76.0
4381,2008,N135HQ,76.0
4382,2008,N136HQ,76.0
4383,2008,N138HQ,76.0
4384,2008,N201JQ,76.0
4385,2008,N202JQ,76.0
4386,2008,N203JQ,76.0
4387,2008,N204JQ,76.0
4388,2008,N206JQ,76.0
4389,2008,N207JQ,76.0
4390,2008,N208JQ,76.0
4391,2008,N209JQ,76.0
4392,2008,N210JQ,76.0
4393,2008,N211JQ,76.0
4394,2008,N212JQ,76.0
4395,2008,N213JQ,76.0
4396,2008,N214JQ,76.0
4397,2008,N205JQ,76.0
4398,2008,N879RW,69.0
4399,2008,N880RW,69.0
4400,2008,N882RW,69.0
4401,2008,N137HQ,76.0
4402,2008,N233JQ,76.0
4403,2008,N239JQ,76.0
4404,2008,N240JQ,76.0
4405,2008,N241JQ,76.0
4406,2008,N235JQ,76.0
4407,2008,N242JQ,76.0
4408,2008,N243JQ,76.0
4409,2008,N244JQ,76.0
4410,2008,N227JQ,76.0
4411,2008,N236JQ,76.0
4412,2008,N245JQ,76.0
4413,2008,N246JQ,76.0
4414,2008,N918JM,16.0
4415,2008,N959BP,100.0
4416,2008,N573UP,0.0
4417,2008,N574UP,0.0
4418,2008,N575UP,0.0
4419,2008,N576UP,0.0
4420,2008,N407KZ,0.0
4421,2008,N602LR,76.0
4422,2008,N605LR,76.0
4423,2008,N916XJ,76.0
4424,2008,N919XJ,76.0
4425,2008,N920XJ,76.0
4426,2008,N921XJ,76.0
4427,2008,N922XJ,76.0
4428,2008,N923XJ,76.0
4429,2008,N924XJ,76.0
4430,2008,N925XJ,76.0
4431,2008,N926XJ,76.0
4432,2008,N927XJ,76.0
4433,2008,N928XJ,76.0
4434,2008,N929XJ,76.0
4435,2008,N930XJ,76.0
4436,2008,N931XJ,76.0
4437,2008,N932XJ,76.0
4438,2008,N933XJ,76.0
4439,2008,N934XJ,76.0
4440,2008,N935XJ,76.0
4441,2008,N936XJ,76.0
4442,2008,N937XJ,76.0
4443,2008,N176PQ,76.0
4444,2008,N181PQ,76.0
4445,2008,N186PQ,76.0
4446,2008,N200PQ,76.0
4447,2008,N607LR,76.0
4448,2008,N166PQ,76.0
4449,2008,N195PQ,76.0
4450,2008,N197PQ,76.0
4451,2008,N606LR,76.0
4452,2008,N538CA,76.0
4453,2008,N582CA,76.0
4454,2008,N193UW,187.0
4455,2008,N194UW,187.0
4456,2008,N195UW,187.0
4457,2008,N955UW,99.0
4458,2008,N956UW,99.0
4459,2008,N957UW,99.0
4460,2008,N958UW,99.0
4461,2008,N959UW,99.0
4462,2008,N961UW,99.0
4463,2008,N963UW,99.0
4464,2008,N965UW,99.0
4465,2008,N967UW,99.0
4466,2008,N507AY,187.0
4467,2008,N508AY,187.0
4468,2008,N526VA,119.0
4469,2008,N635VA,149.0
4470,2008,N527VA,119.0
4471,2008,N528VA,119.0
4472,2008,N636VA,149.0
4473,2008,N637VA,149.0
4474,2008,N638VA,149.0
4475,2008,N593AS,157.0
4476,2008,N592AS,157.0
4477,2008,N594AS,157.0
4478,2008,N513AS,157.0
4479,2008,N514AS,157.0
4480,2008,N590AS,157.0
4481,2008,N596AS,157.0
4482,2008,N597AS,157.0
4483,2008,N506AS,157.0
4484,2008,N508AS,157.0
4485,2008,N641VA,149.0
4486,2008,N642VA,149.0
4487,2008,N529VA,119.0
4488,2008,N530VA,119.0
4489,2008,N512AS,157.0
4490,2008,N516AS,157.0
4491,2008,N517AS,157.0
4492,2008,N292JB,100.0
4493,2008,N294JB,100.0
4494,2008,N296JB,100.0
4495,2008,N703JB,150.0
4496,2008,N705JB,162.0
4497,2008,N706JB,150.0
4498,2008,N708JB,150.0
4499,2008,N709JB,150.0
4500,2008,N712JB,150.0
4501,2008,N715JB,150.0
4502,2008,N729JB,162.0
4503,2008,N746JB,150.0
4504,2008,N760JB,162.0
4505,2008,N763JB,162.0
4506,2008,N766JB,162.0
4507,2008,N284JB,100.0
4508,2008,N613CZ,76.0
4509,2008,N614CZ,76.0
4510,2008,N615CZ,76.0
4511,2008,N616CZ,76.0
4512,2008,N617CZ,76.0
4513,2008,N619CZ,76.0
4514,2008,N621CZ,76.0
4515,2008,N622CZ,76.0
4516,2008,N230JQ,76.0
4517,2008,N231JQ,76.0
4518,2008,N232JQ,76.0
4519,2008,N235JQ,76.0
4520,2008,N237JQ,76.0
4521,2008,N631CZ,76.0
4522,2008,N301DQ,124.0
4523,2008,N302DQ,124.0
4524,2008,N303DQ,124.0
4525,2008,N304DQ,124.0
4526,2008,N305DQ,124.0
4527,2008,N701DN,288.0
4528,2008,N702DN,291.0
4529,2008,N201FR,180.0
4530,2008,N202FR,180.0
4531,2008,N542GJ,70.0
4532,2008,N546GJ,50.0
4533,2008,N181GJ,76.0
4534,2008,N182GJ,76.0
4535,2008,N183GJ,76.0
4536,2008,N184GJ,76.0
4537,2008,N185GJ,76.0
4538,2008,N186GJ,76.0
4539,2008,N187GJ,76.0
4540,2008,N533NK,145.0
4541,2008,N534NK,145.0
4542,2008,N822SK,76.0
4543,2008,N823SK,76.0
4544,2008,N824SK,76.0
4545,2008,N161PQ,76.0
4546,2008,N162PQ,76.0
4547,2008,N170PQ,76.0
4548,2008,N187PQ,76.0
4549,2008,N548CA,76.0
4550,2008,N549CA,76.0
4551,2008,N554CA,76.0
4552,2008,N768KD,0.0
4553,2008,N433QX,70.0
4554,2008,N434MK,70.0
4555,2008,N87507,154.0
4556,2008,N76508,154.0
4557,2008,N78509,154.0
4558,2008,N77510,154.0
4559,2008,N78511,154.0
4560,2008,N87512,154.0
4561,2008,N87513,154.0
4562,2008,N76514,154.0
4563,2008,N76515,154.0
4564,2008,N76516,154.0
4565,2008,N76517,154.0
4566,2008,N77518,154.0
4567,2008,N37413,173.0
4568,2008,N47414,173.0
4569,2008,N39415,173.0
4570,2008,N39416,173.0
4571,2008,N38417,173.0
4572,2008,N39418,173.0
4573,2008,N37419,173.0
4574,2008,N37420,173.0
4575,2008,N27421,173.0
4576,2008,N37422,173.0
4577,2008,N39423,173.0
4578,2008,N38424,173.0
4579,2008,N75425,173.0
4580,2008,N75426,173.0
4581,2008,N37427,173.0
4582,2008,N75428,173.0
4583,2008,N75429,173.0
4584,2008,N685UA,198.0
4585,2008,N7743B,143.0
4586,2008,N7750A,143.0
4587,2008,N7751A,143.0
4588,2008,N7752B,143.0
4589,2009,N930WN,143.0
4590,2009,N931WN,143.0
4591,2009,N932WN,143.0
4592,2009,N933WN,143.0
4593,2009,N934WN,143.0
4594,2009,N935WN,143.0
4595,2009,N936WN,143.0
4596,2009,N937WN,143.0
4597,2009,N938WN,143.0
4598,2009,N939WN,143.0
4599,2009,N940WN,143.0
4600,2009,N941WN,143.0
4601,2009,N942WN,143.0
4602,2009,N244LR,76.0
4603,2009,N245LR,76.0
4604,2009,N246LR,76.0
4605,2009,N215JQ,76.0
4606,2009,N216JQ,76.0
4607,2009,N900NB,16.0
4608,2009,N335UP,0.0
4609,2009,N336UP,0.0
4610,2009,N577UP,0.0
4611,2009,N138EV,76.0
4612,2009,N228PQ,76.0
4613,2009,N232PQ,76.0
4614,2009,N132EV,76.0
4615,2009,N133EV,76.0
4616,2009,N134EV,76.0
4617,2009,N136EV,76.0
4618,2009,N135EV,76.0
4619,2009,N137EV,76.0
4620,2009,N131EV,76.0
4621,2009,N524UW,187.0
4622,2009,N778XF,128.0
4623,2009,N801NN,172.0
4624,2009,N802NN,172.0
4625,2009,N805NN,172.0
4626,2009,N808NN,172.0
4627,2009,N809NN,172.0
4628,2009,N812NN,172.0
4629,2009,N813NN,172.0
4630,2009,N815NN,172.0
4631,2009,N816NN,172.0
4632,2009,N818NN,172.0
4633,2009,N979AN,172.0
4634,2009,N980AN,172.0
4635,2009,N982AN,172.0
4636,2009,N987AN,172.0
4637,2009,N989AN,172.0
4638,2009,N992AN,172.0
4639,2009,N125UW,150.0
4640,2009,N126UW,150.0
4641,2009,N196UW,187.0
4642,2009,N197UW,187.0
4643,2009,N279AY,247.0
4644,2009,N280AY,247.0
4645,2009,N281AY,247.0
4646,2009,N282AY,247.0
4647,2009,N283AY,247.0
4648,2009,N536UW,187.0
4649,2009,N537UW,187.0
4650,2009,N538UW,187.0
4651,2009,N539UW,187.0
4652,2009,N540UW,187.0
4653,2009,N800NN,172.0
4654,2009,N803NN,172.0
4655,2009,N804NN,172.0
4656,2009,N806NN,172.0
4657,2009,N807NN,172.0
4658,2009,N810NN,172.0
4659,2009,N811NN,172.0
4660,2009,N814NN,172.0
4661,2009,N817NN,172.0
4662,2009,N819NN,172.0
4663,2009,N820NN,172.0
4664,2009,N981AN,172.0
4665,2009,N983AN,172.0
4666,2009,N990AN,172.0
4667,2009,N991AN,172.0
4668,2009,N509AY,187.0
4669,2009,N510UW,187.0
4670,2009,N519UW,187.0
4671,2009,N521UW,187.0
4672,2009,N523UW,187.0
4673,2009,N534UW,187.0
4674,2009,N535UW,187.0
4675,2009,N542UW,187.0
4676,2009,N970UY,187.0
4677,2009,N972UY,187.0
4678,2009,N523AS,157.0
4679,2009,N524AS,157.0
4680,2009,N526AS,157.0
4681,2009,N525AS,157.0
4682,2009,N518AS,157.0
4683,2009,N528AS,157.0
4684,2009,N520AS,157.0
4685,2009,N519AS,157.0
4686,2009,N298JB,100.0
4687,2009,N304JB,100.0
4688,2009,N306JB,100.0
4689,2009,N307JB,100.0
4690,2009,N309JB,100.0
4691,2009,N316JB,100.0
4692,2009,N768JB,162.0
4693,2009,N775JB,162.0
4694,2009,N779JB,162.0
4695,2009,N306DQ,124.0
4696,2009,N307DQ,124.0
4697,2009,N308DE,124.0
4698,2009,N309DE,124.0
4699,2009,N310DE,124.0
4700,2009,N703DN,288.0
4701,2009,N704DK,288.0
4702,2009,N705DN,288.0
4703,2009,N706DN,288.0
4704,2009,N707DN,288.0
4705,2009,N708DN,291.0
4706,2009,N850FD,0.0
4707,2009,N851FD,0.0
4708,2009,N853FD,0.0
4709,2009,N880FD,0.0
4710,2009,N882FD,0.0
4711,2009,N258NV,186.0
4712,2009,N259NV,186.0
4713,2009,N260NV,186.0
4714,2009,N261NV,186.0
4715,2009,N262NV,186.0
4716,2009,N547GJ,50.0
4717,2009,N169GJ,50.0
4718,2009,N549GJ,50.0
4719,2009,N521GJ,50.0
4720,2009,N551GJ,50.0
4721,2009,N173GJ,70.0
4722,2009,N553GJ,70.0
4723,2009,N554GJ,50.0
4724,2009,N782CK,0.0
